FWBscore,SAVEHABIT,SCFHORIZON,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,ACT1_1,ACT1_2,FINGOALS,GOALCONF,DISTRESS,ABSORBSHOCK,VOLATILITY,ENDSMEET,COVERCOSTS,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,EARNERS,PPHHSIZE,LIVINGARRANGEMENT,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,OUTLOOK_1,OUTLOOK_2,agecat,PPINCIMP,PPEDUC,EMPLOY,PPGENDER,PPETHM,LMscore,KHscore,FSscore,finalwt,row_missing_core_pct,HARDSHIP_TOTAL,FWB_high_54,FWB_high_56,FWBcat,behavior_cluster
66.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,2.0,2.0,2.0,2.0,5.0,3.0,3.0,4,8,3,8.0,2,1,3,-0.57,56.0,1.22290085629918,0.0,6,1,1,High,1
59.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2,2.0,3.0,2.0,1.0,95.0,4.0,2.0,5,6,5,8.0,1,1,3,1.267,51.0,0.859920935034536,0.0,6,1,1,Medium,1
33.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,0.0,3.0,5.0,8.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,2.0,1.0,3.0,1.0,0.0,4.0,5.0,5,1,3,1.0,1,1,2,-0.57,28.0,1.14661746404018,0.0,6,0,0,Low,0
59.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,2.0,4.0,4.0,4.0,50.0,3.0,3.0,4,8,3,7.0,2,2,3,-0.57,31.0,1.58229163059575,0.0,6,1,1,Medium,2
55.0,4.0,1.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4,3,2,2.0,1,4,2,-0.188,40.0,1.32887395417777,0.0,6,1,0,Medium,2
31.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,2.0,2.0,2.0,60.0,4.0,3.0,4,1,1,7.0,1,4,1,-1.9,48.0,1.89457962959123,0.0,6,0,0,Low,0
41.0,2.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2,2.0,2.0,3.0,2.0,92.0,4.0,4.0,5,8,4,1.0,1,1,3,0.712,41.0,0.645436206518663,0.0,6,0,0,Low,2
75.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,4.0,2.0,50.0,5.0,4.0,6,9,2,8.0,2,1,3,1.267,76.0,0.73221123417724,0.0,6,1,1,High,1
55.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2,2.0,2.0,3.0,3.0,50.0,3.0,4.0,3,4,5,2.0,1,1,2,-1.215,55.0,0.384540833729205,0.0,6,1,0,Medium,2
38.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,3.0,3.0,1.0,70.0,4.0,3.0,2,2,3,4.0,2,4,3,-0.909,38.0,0.998029590789137,0.0,6,0,0,Low,2
23.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,4.0,1.0,4.0,3.0,80.0,1.0,1.0,2,1,2,7.0,1,1,3,0.242,33.0,1.75950189399629,0.0,6,0,0,Low,0
65.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,5.0,4.0,4.0,0.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2,3.0,3.0,3.0,3.0,100.0,4.0,4.0,3,1,3,3.0,2,4,2,-0.57,43.0,0.740235742058045,0.0,6,1,1,High,1
77.0,6.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5,2.0,3.0,4.0,3.0,50.0,2.0,5.0,4,5,1,3.0,2,4,2,0.242,68.0,1.56032500734928,0.058823529411764705,6,1,1,High,1
46.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4,2.0,4.0,4.0,4.0,70.0,2.0,2.0,2,6,2,2.0,1,1,3,-0.188,50.0,1.98670869031714,0.0,6,0,0,Medium,2
48.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,4.0,4.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1.0,3.0,3.0,2.0,80.0,5.0,5.0,3,1,1,4.0,2,1,1,-0.909,42.0,0.879543444465065,0.0,6,0,0,Medium,2
42.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,2.0,3.0,2.0,80.0,3.0,3.0,6,1,2,8.0,1,3,2,-0.909,40.0,1.63535982754084,0.0,6,0,0,Low,2
52.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,2.0,3.0,4.0,3.0,80.0,5.0,2.0,8,5,4,1.0,1,1,3,1.267,49.0,0.510227491142889,0.0,6,0,0,Medium,1
58.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,4.0,4.0,3.0,50.0,3.0,4.0,3,3,3,2.0,2,3,2,-1.215,31.0,1.88774706365071,0.0,6,1,1,Medium,0
42.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,3.0,2.0,100.0,5.0,3.0,7,3,2,8.0,2,1,1,-0.909,45.0,0.64647964995007,0.0,6,0,0,Low,2
64.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3,2.0,3.0,3.0,2.0,90.0,4.0,4.0,2,7,5,2.0,2,1,3,0.712,57.0,0.780850173039287,0.0,6,1,1,High,1
60.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3,2.0,2.0,3.0,1.0,80.0,4.0,5.0,6,9,4,8.0,2,1,3,0.242,45.0,0.816679835167205,0.0,6,1,1,Medium,2
38.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4.0,3.0,2.0,1.0,80.0,4.0,2.0,5,2,2,6.0,2,4,0,-1.215,48.0,1.14612197968063,0.0,6,0,0,Low,0
37.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,3.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,4.0,3.0,3.0,3.0,50.0,3.0,3.0,4,1,1,7.0,1,1,1,-0.57,49.0,1.1351071104352,0.0,6,0,0,Low,2
49.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2,2.0,4.0,4.0,4.0,50.0,3.0,5.0,2,6,2,2.0,1,4,1,-0.909,41.0,1.92096686410645,0.0,6,0,0,Medium,2
67.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3,2.0,3.0,4.0,3.0,95.0,4.0,4.0,4,9,5,1.0,1,2,3,0.712,61.0,0.958472791770346,0.0,6,1,1,High,1
53.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,5.0,8.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,5.0,1.0,5.0,2.0,4.0,4,1,1,1.0,2,2,0,-1.485,52.0,1.22219672707412,0.0,6,0,0,Medium,0
49.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,0.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,2.0,2.0,2.0,3.0,4.0,5.0,2,3,2,2.0,1,4,2,-0.188,44.0,2.42709041569959,0.0,6,0,0,Medium,2
50.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0,2.0,2.0,3.0,50.0,3.0,3.0,5,4,3,2.0,2,1,2,-1.215,42.0,0.944332521952907,0.0,6,0,0,Medium,2
53.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2,4.0,4.0,3.0,3.0,65.0,5.0,5.0,2,8,4,2.0,1,1,3,-0.188,56.0,0.924148617842031,0.0,6,0,0,Medium,2
72.0,4.0,3.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2,2.0,1.0,4.0,2.0,80.0,1.0,3.0,6,9,5,8.0,1,1,3,0.242,54.0,0.446504870156368,0.0,6,1,1,High,1
62.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5,2.0,2.0,5.0,2.0,0.0,4.0,5.0,2,5,2,1.0,2,4,2,-0.909,64.0,1.37542745591342,0.0,6,1,1,High,1
34.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2.0,4.0,3.0,3.0,50.0,4.0,1.0,2,1,2,6.0,1,1,2,-0.909,48.0,1.19622835520067,0.0,6,0,0,Low,0
37.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,0.0,2.0,5.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0,1,0,1,1,0,0,0,0,0,0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,3.0,3.0,3.0,0.0,3.0,4.0,5,1,2,3.0,2,1,3,0.242,33.0,1.50196543846463,0.0,6,0,0,Low,0
43.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,2.0,3.0,5.0,1.0,95.0,5.0,1.0,4,9,5,2.0,1,1,1,-0.188,67.0,0.67583588656469,0.0,6,0,0,Low,1
75.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,0.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,1.0,5.0,1.0,80.0,4.0,4.0,8,1,2,8.0,1,4,1,-0.909,73.0,0.98998686901371,0.0,6,1,1,High,1
57.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,2.0,3.0,4.0,3.0,75.0,4.0,5.0,4,9,4,2.0,1,1,3,-0.909,40.0,0.815617648809735,0.0,6,1,1,Medium,1
49.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,3.0,3.0,2.0,80.0,4.0,3.0,5,2,4,2.0,2,1,3,-0.188,35.0,1.11288612698587,0.0,6,0,0,Medium,2
48.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,8.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,3.0,3.0,2.0,80.0,3.0,3.0,6,2,2,8.0,1,1,2,-1.215,32.0,1.28657174363077,0.0,6,0,0,Medium,2
56.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,5.0,2.0,0.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2,2.0,2.0,3.0,2.0,100.0,5.0,3.0,8,5,4,8.0,2,1,3,0.242,30.0,0.637783334631278,0.0,6,1,1,Medium,2
60.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5,2.0,1.0,3.0,1.0,100.0,4.0,4.0,8,3,2,8.0,2,3,2,-0.57,59.0,1.23572069630379,0.0,6,1,1,Medium,1
82.0,6.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,2.0,2.0,3.0,3.0,100.0,3.0,5.0,5,8,3,2.0,1,1,3,-0.188,53.0,0.787896320316313,0.0,6,1,1,High,1
50.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4,2.0,2.0,5.0,2.0,90.0,4.0,4.0,4,7,4,2.0,1,1,3,0.242,51.0,0.559520962881406,0.0,6,0,0,Medium,1
38.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,3.0,1.0,87.0,1.0,2.0,4,3,2,2.0,2,1,0,-0.57,14.0,1.03958251328015,0.0,6,0,0,Low,2
63.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4,2.0,1.0,2.0,2.0,90.0,4.0,5.0,3,9,5,2.0,2,1,3,-0.188,56.0,1.25347460384246,0.0,6,1,1,High,1
68.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,0.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,3.0,3.0,2.0,50.0,1.0,3.0,6,5,4,8.0,2,2,1,-1.215,53.0,0.534972693814371,0.0,6,1,1,High,1
36.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,0.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,3.0,2.0,2.0,100.0,4.0,1.0,4,3,2,6.0,1,3,2,0.242,39.0,2.29400611123061,0.0,6,0,0,Low,0
37.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2.0,1.0,100.0,5.0,5.0,4,2,2,2.0,1,1,1,-1.485,80.0,1.17297099389495,0.0,6,0,0,Low,1
62.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5,2.0,4.0,2.0,3.0,100.0,5.0,4.0,3,9,4,4.0,2,1,3,0.242,51.0,2.51581853267946,0.0,6,1,1,High,1
14.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0,0.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,4.0,3.0,1.0,0.0,3.0,1.0,4,1,1,6.0,1,4,1,-0.909,37.0,1.06161301239877,0.0,6,0,0,Low,0
79.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,3.0,3.0,3.0,100.0,3.0,4.0,8,5,2,8.0,2,1,2,-0.57,59.0,0.565115074980188,0.0,6,1,1,High,1
48.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,3.0,3.0,5.0,4.0,50.0,4.0,4.0,2,3,2,7.0,1,4,2,-1.215,39.0,1.76754045518751,0.0,6,0,0,Medium,2
56.0,6.0,1.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,3.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,4.0,3.0,4.0,3.0,100.0,4.0,3.0,8,5,2,8.0,2,1,1,-0.909,60.0,0.561755834512983,0.0,6,1,1,Medium,1
41.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4,1.0,3.0,3.0,3.0,80.0,5.0,4.0,2,1,1,6.0,2,1,2,-1.485,75.0,0.849820185247749,0.0,6,0,0,Low,1
64.0,6.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,2.0,3.0,1.0,1.0,50.0,5.0,5.0,3,7,3,3.0,2,1,3,0.712,77.0,1.22033856487947,0.0,6,1,1,High,1
36.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2.0,2.0,1.0,1.0,80.0,4.0,4.0,6,1,3,8.0,2,1,2,-0.188,30.0,0.891448968501593,0.0,6,0,0,Low,0
